time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-24 00:00:00+00:00,10,7,109,20
2024-01-25 00:00:00+00:00,28,10,134,19
2024-01-26 00:00:00+00:00,22,11,178,17
2024-01-27 00:00:00+00:00,5,5,51,7
2024-01-28 00:00:00+00:00,12,6,9,4
2024-01-29 00:00:00+00:00,38,17,119,19
2024-01-30 00:00:00+00:00,12,9,97,16
2024-01-31 00:00:00+00:00,17,13,105,15
2024-02-01 00:00:00+00:00,21,12,88,16
2024-02-02 00:00:00+00:00,3,3,12,6
2024-02-03 00:00:00+00:00,15,5,69,5
2024-02-04 00:00:00+00:00,20,10,30,8
2024-02-05 00:00:00+00:00,17,13,56,17
2024-02-06 00:00:00+00:00,16,7,94,12
